smiles,gsk3
O=C(Nc1cccc2ccccc12)c1ccc([N+](=O)[O-])o1,0
Cc1ccc(NC(=O)C=Cc2ccc([N+](=O)[O-])s2)cc1,0
CCC(C)Nc1nc(OC(C(F)(F)F)C(F)(F)F)nc(OC(C(F)(F)F)C(F)(F)F)n1,0
Cc1ccc(Cl)cc1N(CC(=O)Nc1cccc(N(C)S(C)(=O)=O)c1)S(C)(=O)=O,0
COc1ccccc1N1CCN(C=C2CC(=O)C(OCC(=O)NC3CCCC3)=CO2)CC1,0
CCOc1ccc(CCNC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1OCC,0
CCOc1ccccc1N1CCN(C(=O)c2c(Cl)cnn2C)CC1,0
Cc1cc(C)n(C(=O)CNC(=O)c2cccs2)n1,0
O=C1C=CC=CC1=Nc1ccc2c(c1[N+](=O)[O-])NON2,0
Cc1sc2ccccc2[n+]1CC(=O)O,0
COc1ccc2c(c1)CCN=C2Cc1ccc(OC)c(OC)c1,0
O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)s1,0
CCN(CC)c1ccc(C=NNC(=O)c2cc3ccccc3[nH]2)cc1,0
CCCCn1c(=N)n(CC(=O)O)c2ccccc21,0
Cc1ccc(C(=O)c2c(O)c(O)n(CCN3CCOCC3)c2-c2cccs2)cc1,0
Cn1c(=O)[nH]c(=O)c2c1nc(NN=Cc1ccncc1)n2Cc1ccc(F)cc1,0
O=C(C=Cc1c(Cl)cccc1Cl)NCc1ccco1,0
O=C(O)CSc1nnc(C2CC2)n1-c1ccccc1,0
C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccc(OC)cc1,0
O=C(O)CSC(C(=O)Nc1ccc(Br)cc1)c1ccc(Cl)cc1,0
O=[N+]([O-])c1cc(CN(CCO)CCO)ccc1O,0
COc1cccc(Oc2cn[nH]c2-c2ccc(OCC(=O)NN)cc2O)c1,0
COc1cc(Cc2[nH+]ccc3cc(OC)c(OC)cc23)c(S(=O)(=O)O)cc1OC,0
O=C(Nc1ccccc1)c1ccn[nH]1,0
CCN(CC)Cc1c(O)ccc2c(=O)c(-c3ccccc3Cl)coc12,0
CCOC(=O)c1c(NC(=O)CNCC(O)CO)sc(C)c1C,0
O=C(NN=Cc1ccccc1Cl)c1ccc(F)cc1,0
CCN(CC)CCCn1c(SCC(=O)Nc2cccc(F)c2)nnc1-c1ccoc1C,0
CCOC1=CC(C=NNc2cc(C)nc(-n3nc(C)cc3C)n2)C=CC1=O,0
COC(=O)CC1c2cc(OC)c(OC)cc2CC(=O)c2cc(OC)c(OC)cc21,0
CC1(C)Oc2ccc(C(=O)NNC(=O)Nc3ccccc3)cc2NC1=O,0
CCc1ccc(-n2nc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3n2)cc1,0
NC(=O)C1CCN(C(=O)CSc2nc3ccccc3s2)CC1,0
CCOC(=O)N1CCC(n2cc3cccc(C(=O)Nc4cc(F)ccc4F)c3c2O)CC1,0
CC(Cn1cncn1)NC(=O)c1cc(COc2cccc(C(F)(F)F)c2)on1,0
COCc1cc(C2CC3CN(c4ccccc4)C(=O)C34CCCN24)ccc1OC,0
Cc1ccccc1Nc1c(-c2ccccn2)nc2ccccn12,0
CC(=O)NC12CC3CC(C1)CC(C(=O)OCC(=O)NC(=O)c1cccn1C)(C3)C2,0
Oc1c2onc(-c3cccnc3)c2c(O)n1-c1ccc2ccccc2c1,0
Oc1cc(Cc2ccccc2)c(O)n1CCCn1ccnc1,0
CCOC(=O)CSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c(=O)n1-c1ccccc1,0
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,0
CC1CCN(S(=O)(=O)c2ccc3c(c2)c(=O)c(C(=O)N2CCCCC2)cn3C)CC1,0
CN(C)CCNC(=S)Nc1ccccc1Cl,0
COc1ccc(OC)c(C=C(NC(=O)c2ccccc2)C(=O)NN=Cc2ccccc2C(=O)O)c1,0
Cc1ccc(C)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1,0
CCOC(=O)c1cnc2ccccc2c1Nc1ccc2c(c1)OCCO2,0
O=C(CSc1nnnn1-c1ccc2c(c1)CCC2)NCc1cccs1,0
COc1cc(NC(=O)c2ccc(Cl)cc2Cl)ccc1-c1cc2ccccc2oc1=O,0
COc1ccc2cc(C(=O)NCc3ccccc3)[nH]c2c1,0
Cc1ccc(-c2csc(NC(O)c3cc(O)n(Cc4ccco4)c3)n2)cc1,0
CC1SC(C)C(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)C1=O,0
COCCn1c(=O)[nH]c2cc(C(=O)NCCN3CCN(c4cccc(Cl)c4)CC3)ccc2c1=O,0
CC(C)NC(=O)CSc1nc(=O)c(NC(=O)c2ccco2)c(N)[nH]1,0
Cn1nc(-c2ccccc2)cc1NC(=O)Nc1ccccc1F,0
COC(=O)CCC(=O)NNC(=O)c1cccc(Cl)c1,0
COc1ccc(CNC(=O)NCc2ccc(OC)c(OC)c2)cc1OC,0
CC(NC(=O)COc1cccnc1[N+](=O)[O-])c1ccc(Cl)cc1Cl,0
COCCn1c(SCC(=O)Nc2ccc(OC)cc2OC)nc2ccccc2c1=O,0
O=S(=O)(c1ccc(Cl)s1)N1CCc2ccccc2C1,0
O=c1ccc2cc3c(-c4ccccc4)coc3cc2o1,0
CC(C(=O)N1CCN(C(=O)OC(C)(C)C)CC1)n1cc(CCC(=O)O)nn1,0
O=C(Nc1ccc2oc(-c3ccc(Cl)c(Cl)c3)nc2c1)c1ncn[nH]1,0
O=C(C1CC2CCC1C2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0
CCN(CC)c1nc(N)n(CCSC(=S)N(C)C)c(=O)n1,0
Cc1cc(N2CCN(C(=O)c3ccco3)CC2)n2ncc(-c3ccccc3)c2n1,0
CC1(C)CC(=O)c2c(O)cc(OCC(=O)Nc3ccc(CCO)cc3)cc2O1,0
CCn1c(Sc2ccc(N)cc2Cl)nc2ccccc21,0
CCN(CC)C(=O)CCc1nnc(CCc2c[nH]c3ccccc23)o1,0
COc1cccc(S(=O)(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)c1,0
Cc1ccccc1N1CCN(C(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC1,0
COc1cc(C2Nc3ccc4ncccc4c3C3=C2C(=O)CC(C)(C)C3)cc(OC)c1O,0
NS(=O)(=O)c1ccc(NN=Cc2cn(-c3ccccc3)nc2-c2cccs2)c([N+](=O)[O-])c1,0
Cc1ccc(C(=O)NCC(=O)OCC(=O)NC(C)c2ccccc2)s1,0
O=C(c1ccccc1)C1C(C(=O)c2ccc(F)cc2)C2(C(=O)Nc3ccccc32)C2c3ccccc3C=CN12,0
CCc1cc(CNC(=O)c2ccc(OC3CCN(C(C)=O)CC3)c(OC)c2)on1,0
O=C(O)c1nccnc1C(=O)Nc1ccc(Oc2c(Cl)cccc2Cl)nc1,0
COc1ccc(-c2cn[nH]c2N)cc1,0
CCN(CC)C(=O)CSc1nc(O)c2sc(=S)n(-c3ccccc3)c2n1,0
CCOc1ccccc1-c1nc(-c2cc3ccccc3nc2OC)no1,0
O=C1C=CN(Cc2ccc3c(c2)OCO3)C(=O)C1Cc1ccccc1,0
Cc1nc(NC(=O)CSc2nnc(C)n2CC2CCCO2)sc1C,0
O=C(Nc1ccc(-c2cn3ccccc3n2)cc1)c1ccc(Cl)cc1,0
CCCn1c2ccccc2c2cnn(CC(=O)O)c(=O)c21,0
O=C(Cc1ccc2c(c1)CCCC2)Nc1ccccc1Br,0
Cc1ccc2c(c1)N(CC(=O)NC1CCCC1)C(=O)CO2,0
CC=CC=CC1Cc2cc(O)cc(O)c2O1,0
O=C(Cn1c(C(F)(F)F)nc2ccccc21)N=Nc1c(O)[nH]c2ccc(Br)cc12,0
Cc1cccc2nc(-c3cccc(NC(=O)Cc4ccccc4)c3)cn12,0
O=C(Nc1cccc(-c2cscn2)c1)C1CCN(Cc2ccc(CO)o2)CC1,0
Cc1nc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc(O)c1C,0
Cc1ccccc1Cn1cnc2c(nnn2Cc2ccc(F)cc2)c1=O,0
O=C(c1ccc(F)cc1Cl)N1CCN(S(=O)(=O)c2cccs2)CC1,0
CCC(CC)Nc1ccc(C(CC(N)=O)NC(=O)Cc2ccc(Br)cc2)cc1[N+](=O)[O-],0
Cn1ncc([N+](=O)[O-])c1C(=O)Nc1ccccc1,0
COc1ccccc1-c1noc(-c2ccccc2C(=O)N2CCOCC2)n1,0
COc1ccc(N=C2SC(C(=O)O)CC(=O)N2Cc2ccc(OC)c(OC)c2)cc1,0
CCN(c1ccc2c(c1)OCO2)S(=O)(=O)c1cc(Br)cc2c1N(C(=O)C1CC1)CC2,0
Cc1ccc(S(=O)(=O)N(CCC#N)CCN2CCCC2)cc1,0
Cc1cc(C)n(CCNS(=O)(=O)c2ccccc2)n1,0
CC(C)C(C)NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,0
CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,0
CCN1C(=O)C(C=NNC(=O)c2ccncc2)C(=O)N(CC)C1=S,0
CCOC(=O)CCc1cccc2c1CCC2=O,0
CSc1c(C(N)=O)c(-c2ccccc2)nn1C,0
COc1ccccc1C(=O)N=C(Cc1ccc(Br)cc1)C(=O)N1CCCC1,0
Cc1nn(-c2ccc(Cl)cc2Cl)c(C)c1C(=O)O,0
Cc1nc(CC(=O)Nc2nc(-c3ccccc3)cs2)cs1,0
NS(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=O)NC3=O)o2)cc1,0
N#Cc1ccc(Oc2cc(C(F)(F)F)nc(-c3ccccn3)n2)cc1,0
CC(=O)Oc1ccccc1C(=O)OCCNC1=NS(=O)(=O)c2ccccc21,0
CCC1=NN(C(=O)c2cccc(Br)c2)C(O)(c2ccc(Br)cc2)C1,0
CCc1ccc(NC(=O)CCC(=O)c2ccccc2)cc1,0
Cc1cc(C)nc(SCCC(=O)N(C)C)n1,0
N=c1c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc2n1Cc1ccc(F)cc1,0
CCN(C(=O)COC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F)C1C=S(O)(O)=CC1,0
O=C(Nc1ccc2ccccc2c1)c1ccccc1F,0
CSc1ccc(C(=O)NCC(c2ccco2)N(C)C)cc1[N+](=O)[O-],0
CC(C)=CCOc1ccc(C2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(O)c1,0
CC1CCCC(C)N1N=Cc1ccc(O)c(O)c1,0
Nc1ccc2oc(-c3cccs3)nc2c1,0
COc1ccc(NC(=O)CCCCCn2nnc3ccccc3c2=O)cc1OC,0
Cc1ccc(N=C2C(=NC(=O)c3ccccc3)C(=O)c3ccccc3C2O)cc1Cl,0
CC1CC(C)CN(C(=O)CCc2ccccc2)C1,0
Cc1cccc(C)c1OCCNC(=O)CCC(=O)c1ccccc1,0
CC1(C(=O)O)CCC(C(=O)NNC(=O)c2ccccc2Cl)C1(C)C,0
Cc1ccccc1OCCC(=O)N(CC(=O)Nc1ccccc1C(F)(F)F)Cc1ccco1,0
CC(C)OCCCNC(=O)C(=O)NN=Cc1ccc(OCc2ccccc2)cc1,0
O=C(Nc1ccc(C2CC2(Cl)Cl)cc1)c1ccccc1Br,0
COc1cccc(CN2CC(C(=O)NCCCc3ccc(C)cc3)CCC2=O)c1,0
Cn1c(=O)n(CCOc2ccc([N+](=O)[O-])cc2)c2ccccc21,0
Cc1nc(SCC(=O)NC(=O)NCCC(C)C)c2c(-c3cccs3)csc2n1,0
CN(C(=O)COC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1,0
CCN1C(=O)C(=Cc2cc(C)n(C)c2C)SC1=Nc1ccc(OC)cc1,0
CCCCN1C(=N)C(N(CCOC)C(=O)C2CCN(C(=O)c3ccccc3C)CC2)C(=O)NC1=O,0
CC1CCCC(NC(=O)COC(=O)C=Cc2ccc(S(=O)(=O)N3CCOCC3)cc2)C1C,0
CCN(CC)c1ccc(N=CC2C(=O)NC(=O)N(c3ccc(OC)cc3)C2=O)cc1,0
Cc1nn(CC(=O)Nc2cccnc2)c(=O)c2ccccc12,0
N=C1C(N(C(=O)Nc2ccc(Cl)c(Cl)c2)C2CCCC2)C(=O)NC(=O)N1Cc1ccccc1,0
O=C(NCC(c1ccco1)N1CCN(c2ccc(F)cc2)CC1)c1ccc2c(c1)OCO2,0
O=C(CSc1nnc(-c2ccco2)n1Cc1ccccc1)NC(=O)NCc1ccco1,0
Cn1nc(-c2ccccc2)c(C#N)c1Sc1cccc(Cl)c1,0
C=C(C)C(=O)N1CC2(CC(c3cccc(NC(=O)COc4ccc(Cl)cc4)c3)=NO2)CC1C(N)=O,0
CC(C)NS(=O)(=O)c1ccc(OCC(=O)N(C)Cc2ccccc2)cc1,0
COC(=O)c1cc2sccc2n1CC(=O)N1CCCc2ccccc21,0
COc1ccc(OC)c(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4)c3C)no2)c1,0
C=CC(=O)NC1CC2CCC1(C)C2(C)C,0
Cc1cccc(NC(=O)C2CCN(C(=O)c3ccco3)CC2)c1C,0
CCN1C(=O)NC(c2cccs2)C(C(C)=O)=C1C,0
Cc1ccc(C)c(S(=O)(=O)N2CCN(Cc3ccc(O)c4ncccc34)CC2)c1,0
CCn1ncc(Br)c1C(=O)Nc1cc(C)cc(C)c1,0
COc1ccc(Sc2nc(-c3ccccn3)ncc2OC)cc1,0
COc1cccc(OC2OC3COC(C)(C)OC3C(O)C2NC(C)=O)c1,0
COc1cccc(-c2cc(C(=O)N3CCN(c4ncccn4)CC3)c3ccccc3n2)c1,0
CC(=O)c1ccc(NC(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)cc1,0
CCOC(=O)c1cc2c(ccn2-c2ccc(F)cc2)n1CC(=O)N1CCN(C(=O)c2ccco2)CC1,0
CCCCN(CCCC)S(=O)(=O)c1ccc(NC(=O)c2cccs2)cc1,0
O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)N1CCCCC1,0
Cc1ccccc1C(=O)NC1CCN(Cc2nnnn2Cc2ccc(F)cc2)CC1,0
CC(CC(=O)Nc1ccc(Br)cc1)=NNC(=O)Cc1csc(N)n1,0
Cc1cccc(-n2c(C)cc(C=NNC(=O)c3cccc([N+](=O)[O-])c3C)c2C)c1,0
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2ccc(F)cc2)CC1,0
COC(=O)C1CCN(C(=O)CN(C)Cc2ccc(C(C)(C)C)cc2)CC1,0
CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)N(CC(=O)Nc2ccccc2)Cc2ccco2)cc1,0
CCOc1ccc(CN2CCN(C(=O)c3cccc(F)c3)CC2)cc1,0
CC(=O)c1ccc(-n2nnnc2SCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,0
CN1C=CC(=Cc2cc[n+](C)c3ccccc23)c2ccccc21,0
CCOC(=O)CNC(=O)CNC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O,0
COc1ccc(-c2cnc(SCC(=O)Nc3nc(C(C)(C)C)cs3)n2Cc2ccco2)cc1,0
CC1=NN(c2ccccc2)C(=O)C1=CC=C1N(C)c2ccccc2C1(C)C,0
Cc1ccc(C(=O)C2CCOC(C)(C)C2)cc1,0
O=C(NCc1ccncc1)c1c(F)c(F)c(F)c(F)c1F,0
O=S(=O)(c1ccccc1)N1c2cc(Cl)ccc2Oc2nc3ccccc3nc21,0
CC1CCN(C(=S)c2cn(Cc3ccc(F)cc3)c3ccccc23)CC1,0
COc1ccc(C=NNC(=O)C2C3CCCCC32C)cc1OC,0
O=S(=O)(c1ccc(Nc2c3ncccc3c(O)n2Cc2ccccc2)cc1)N1CCCCC1,0
Sc1nnc(COc2ccccc2)n1N=Cc1cccnc1,0
CC1CCCCN1C(=O)NC1CC(=O)N(c2ccc3c(c2)OCCO3)C1,0
CCn1c(C)c(CCC(=O)O)c(=O)n2nc(-c3ccccc3OC)cc12,0
CN1C(=O)C(=Cc2ccc(C(F)(F)F)cc2)Sc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc21,0
CCCCN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC(C)(C)C)c1ccccc1Cl,0
O=C(COC(=O)CC1c2ccccc2CCN1S(=O)(=O)c1ccccc1)Nc1ccccc1,0
COc1ccccc1CN(C)C(=O)c1sccc1-c1ccccc1,0
N#Cc1ccc(NC(=S)NC(=O)CCc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,0
O=C(c1ccc2c(c1)OCCO2)C1CCN(C(=O)Nc2ccccc2F)CC1,0
O=S(=O)(NCC(c1cccnc1)N1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1,0
O=C(Cn1nnc(-c2ccccc2)n1)NNC(=O)c1ccco1,0
O=C(C=Cc1ccc(F)cc1)NC(=S)N1CCN(c2ccccn2)CC1,0
COc1cccc(C(=O)Cn2c(N3CCOCC3)nc3c2c(=O)n(C)c(=O)n3C)c1,0
Cc1c(Cl)cccc1NC(=O)Cc1ccc([N+](=O)[O-])cc1,0
COc1cc(N)c(Cl)cc1C(=O)OCC(=O)N1CCCC1,0
Cc1nc(C)c(-c2csc(Nc3ccccn3)n2)s1,0
Cc1c(C)c(C)c(S(=O)(=O)Nc2ccc3[nH]c(O)nc3c2)c(C)c1C,0
O=c1c2cc(NC(=S)N3CCCCCC3)ccc2nc2n1CCCCC2,0
CC(=O)N1CCN(C=C2CC(=O)N3C=C(Cl)C(C)=C(Cl)C3=N2)CC1,0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0
O=C(CSc1ccccn1)N1CCCC(Nc2ccccc2)C1,0
CC1=CN(Cc2ccccc2)C(=O)C(=NS(=O)(=O)c2ccc(C)cc2)C1,0
COc1ccc(N2CCN(CCNC(=O)c3ccc4nc5ccccc5c(=O)n4c3)CC2)cc1,0
CCc1nc2ccccc2n1CC(O)COc1ccc(NC(C)=O)cc1,0
COCc1cc(C)nc(NCCc2ccccc2)c1C#N,0
O=C(CSc1ccc(Cl)cc1)Nc1ncccn1,0
Cc1cccc(C(=O)NCC(=O)OCC(=O)N2CCc3ccccc32)c1,0
CC(=O)c1cnn(-c2nc3c(C)cccc3s2)c1C,0
O=C(Nc1c(C(=O)N2CCN(c3ccccn3)CC2)oc2ccccc12)c1cccc([N+](=O)[O-])c1,0
CCOC(=O)C(=O)C(C#N)C=Nc1ccccc1,0
O=C(COc1ccccc1C(=O)Nc1ccccc1)c1ccc(F)cc1,0
O=C(NC1CC2CCCC(C1)N2S(=O)(=O)c1ccccc1)c1ccccc1,0
CC1C=C2N=C(SCC(=O)N3CCCC3)N(C)C(=O)C2S1,0
COc1ccc(Cl)cc1NS(=O)(=O)c1cccc(C(=O)NCC(c2ccco2)N2CCCC2)c1,0
CCc1nc2ccccc2c(C(=O)OCCN2C(=O)c3ccccc3C2=O)c1C,0
CCN(CC)P(=O)(Oc1ccccc1)Oc1ccccc1,0
O=C1Nc2ccccc2C1=NN=C(O)c1ccc2c(c1)OCO2,0
Cc1cc(C)c2nc(O)c(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCCC3)cc2c1,0
CCc1ccc(-n2c(O)c3c(c2O)N2CCCN2C3c2ccccc2)cc1,0
CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2cccc(Cl)c2)ccc1F,0
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)OCC(=O)Nc1cc(C)on1,0
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1ccc(CN2CCOCC2)cc1,0
Cc1ccccc1NC(=O)C(=O)NCCCN1CCCC1=O,0
Cc1cc(-c2ccccc2)nc2cc(C(=O)N(Cc3ccccc3)Cc3ccccc3)nn12,0
CCOc1ccc(C2(C#N)CC[N+](C)(C)CC2)cc1,0
O=C(NCCCNCc1ccccc1)c1ccc(C=NO)nc1,0
COC(C)(C)C12CC(O)(C(C)C)ON1C1CCCCC1N2O,0
CC(C)c1nc2sc3c(O)nc(S)nc3c2c2c1CCCC2,0
O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,0
Cc1cc(N2CCC(N(C)C3CCCC3)CC2)nc2cc(O)ccc12,0
CCCN1C(=O)C2(c3ccccc31)C(C(=O)c1ccc(C)o1)C(=O)C(=O)N2CCCOC,0
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccccc2)cc1,0
CCCc1cc(C(=O)NCc2ccc(OC)cc2)no1,0
COc1cccc(COC(=O)c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)c1OC,0
O=C(NN=Cc1ccccc1O)c1ccc2c(c1)OCO2,0
CC1CCN(C(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)CC1,0
Cc1cccc(N(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2ccncc2)c1,0
COc1cccc(NC(=S)NNC(=O)Cn2nc(C(F)(F)F)cc2C)c1,0
COc1ccc(Cl)cc1NC(=O)C(C)N1CCc2ccccc21,0
O=[N+]([O-])c1cccc(NC(=S)N2CCCC2)c1,0
Cn1nc(C(F)(F)F)c(C=NOC(=O)c2ccccc2)c1SCc1ccc(Cl)cc1,0
Oc1cc(C(O)NC2CCCC2)cn1-c1ccc(F)c(Cl)c1,0
c1ccc(-c2n[nH]nc2-c2ccccc2)cc1,0
O=C(Cc1ccccc1)N1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,0
O=C(c1cc2ccccn2n1)N1CCN(c2ccccn2)CC1,0
Cc1ccc(S(=O)(=O)NC(=O)Nc2cc(C(C)(C)C)on2)cc1,0
COCCNC(=O)c1ccccc1NS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,0
N#CCSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1,0
O=C(NCC(=O)N1CCN(c2ccccc2O)CC1)c1ccc2ccccc2c1,0
CCOC(=O)C1CCCN(S(=O)(=O)c2c(C)c(C)cc(C)c2C)C1,0
O=C(Nc1ccc(F)cc1)NC1CCCCCCC1,0
COc1ccc(-c2nc(CN(C)C(C)c3ccon3)c(C)o2)c(C)c1C,0
COC(=O)c1ccc(-n2c(O)cc(N3CCN(C(=O)c4ccco4)CC3)c2O)cc1,0
O=S(=O)(NCc1ccc(F)cc1)c1ccc(-n2cccn2)cc1,0
O=C(COC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O)NC1CC1,0
COC(=O)c1ccc(CSc2nnc(-c3ccccc3)n2C)o1,0
OC(NCc1cccc(Br)c1)c1cc(-c2ccccc2C(F)(F)F)no1,0
COc1ccc(C)cc1S(=O)(=O)N(C)CC(=O)NCc1ccncc1,0
CCc1ccc(C(=O)C(C(=S)NCCN2CCOCC2)[n+]2ccccc2)cc1,0
O=C(COC(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1)Nc1ccccc1OC(F)F,0
COP1(=O)CC(O)C(O)C(COCc2ccccc2)O1,0
CC1SC2(CN3CCC2CC3)NC1=O,0
CC(C)CC(OC(=O)c1ccc(Cl)nc1)C(=O)NC1CCCC1,0
COc1ccc(OC)c(NC(=O)CSc2n[nH]c(-c3cccnc3)n2)c1,0
N#CCCn1ccc(NC(=O)c2ccc(Cl)cc2)n1,0
COc1cc(-c2cc(C(O)Nc3ccc(C(C)=O)cc3)on2)cc(OC)c1OC,0
CCSC1=NCN(CCCC(=O)O)CN1,0
COc1ccc(C)cc1NC(=O)CN(c1ccc(F)cc1)S(C)(=O)=O,0
Cc1ccc(C)c(OCC(=O)Nc2nonc2NC(=O)COc2cc(C)ccc2C)c1,0
Cc1cc(NC(=O)CCC(=O)N(CC(=O)NC2CCCC2)c2ccc(Cl)c(Cl)c2)no1,0
COC(=O)C1CC1C(NS(=O)(=O)c1ccccc1)c1ccccc1,0
O=C(NN1C(=O)c2ccccc2NC1c1cccnc1)c1ccccc1,0
C#CCNc1ccncc1S(=O)(=O)NC(=O)NC(C)C,0
O=C1C=CN(Cc2cccc(Cl)c2)C(=O)C1Cc1ccc(F)cc1,0
COc1ccccc1-c1noc(-c2cc(OC)c(OC)c(OC)c2)n1,0
CCOC(=O)c1oc2c(CN3CCN(CCO)CC3)c(O)c(CC)cc2c(=O)c1-c1nc2ccccc2s1,0
CCC(C)(C)NC(O)c1cc(O)n(CCc2ccc(F)cc2)c1,0
O=C(O)CCC(=O)NCc1ccc(F)cc1,0
CCOC(=O)c1[nH]c(C)c(CN(Cc2ccco2)C(=O)C(F)(F)F)c1C,0
COc1ccc(Cl)cc1NC(=O)c1cnc2n(c1=O)CCS2,0
Cc1cc(-c2nnc(CCC(=O)NC(C)c3cccc4ccccc34)o2)no1,0
C=C(C)c1cccc(C(C)(C)NC(=O)N2CCC(C)CC2)c1,0
COc1cccc(CN2CC(C(=O)N3CCOCC3)CCC2=O)c1,0
Oc1nc(O)c(C=Nc2ccc(F)c(Cl)c2)c(O)n1,0
Oc1cc(C(O)NCCc2ccc(Cl)cc2)cn1C1CCCCC1,0
Cc1cc(C(F)F)n2ncc(C(=O)NCCc3ccc(Cl)cc3)c2n1,0
Cc1ccc(C=C(C#N)c2nc(CCN3C(=O)c4ccccc4C3=O)cs2)cc1,0
COc1ccccc1C(=O)NC(=O)CSc1cccc[n+]1[O-],0
CC(=O)Nc1csc2ccccc12,0
O=S(=O)(NN1CCOCC1)c1cc(Cl)cc(Cl)c1O,0
Cc1ccc(C=C(NC(=O)c2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)O)cc1,0
COC(=O)C1CCN(C(=O)c2ccc(SC)cc2OC)CC1,0
CCc1ccc(C2CC3CN(Cc4ccccc4OC)C(=O)C34CCCN24)cc1,0
Cc1cc(NC(=O)CSc2c3c(nc4ccccc24)CCC3)no1,0
CN(C)CCCN(C(=O)c1ccc(Cl)s1)c1nc2cc3c(cc2s1)OCO3,0
CCC(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O,0
Cc1cccc(N2C(=O)CN(Cc3sccc3C)C2=S)c1,0
COc1ccccc1NC(=O)CSc1nnc(C)n1Cc1ccccc1,0
CCOc1ccccc1N(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)CCC(=O)O,0
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1sc2c(c1C(N)=O)CCC(C)C2,0
CCC(C)Sc1nc2c3ccccc3nc-2c(O)n1C,0
O=C(CSc1cn[nH]n1)Nc1ccccc1C(F)(F)F,0
CC(C)CCN(C(=O)c1csnn1)C(C(=O)NC1CCCC1)c1ccc(F)cc1,0
Cc1cc(C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)c2ccccc2n1,0
Cc1nn(Cc2ccc(Cl)cc2Cl)c(Cl)c1C=NNC(=O)CNc1cccc(C(F)(F)F)c1,0
CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)CSc2nncs2)c1,0
CCC(C)C(=O)Nc1nc(C)c(-c2csc(Nc3cc(OC)ccc3OC)n2)s1,0
O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0
CC(C)N(C1=NC(=Cc2ccco2)C(=O)N1c1ccccc1)C(C)C,0
CC(C)N(CCO)C(=O)C(c1ccccc1)c1ccccc1,0
CCOP(=O)(OCC)C(Nc1ccccn1)c1ccc(F)cc1,0
O=C(C[n+]1cccc(O)c1)Nc1ccc(Br)cc1,0
