ori_mol,backbone,side_chain,label
O=C(NCCN1CCCCC1)Nc1cccc(F)c1,NC(=O)Nc1cccc(F)c1,CCN1CCCCC1,0
Cc1cc(C)c(-n2nnnc2SC(C)C)c(C)c1,Cc1cc(C)cc(C)c1,CC(C)Sc1nnn[nH]1,0
COc1cccc(CNC(=O)COc2cccc(-n3cnnn3)c2)c1,COc1cccc(CNC(=O)COc2ccccc2)c1,c1nnn[nH]1,0
COc1cccc(CNC(=O)COc2cccc(-n3cnnn3)c2)c1,COc1cccc(CNC(=O)CO)c1,c1ccc(-n2cnnn2)cc1,0
COc1cccc(CNC(=O)COc2cccc(-n3cnnn3)c2)c1,NC(=O)COc1cccc(-n2cnnn2)c1,COc1cccc(C)c1,0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CSCc1ccc(C)cc1,CCN(CC(=O)Nc1cc(Cl)ccc1C)C(C)=O,Cc1ccc(CS)cc1,0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CSCc1ccc(C)cc1,CCNC(=O)CSCc1ccc(C)cc1,CC(=O)Nc1cc(Cl)ccc1C,0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CSCc1ccc(C)cc1,CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CS,Cc1ccc(C)cc1,0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CSCc1ccc(C)cc1,CCN(CC=O)C(=O)CSCc1ccc(C)cc1,Cc1ccc(Cl)cc1N,0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)CSCc1ccc(C)cc1,CCN(CC(N)=O)C(=O)CSCc1ccc(C)cc1,Cc1ccc(Cl)cc1,0
Cc1nn(S(=O)(=O)N2CCOCC2)c(C)c1Br,Cc1nn([SH](=O)=O)c(C)c1Br,C1COCCN1,0
Cc1ccccc1NC(=O)CN1C(=O)SC(=Cc2cccn2-c2cccc(C(=O)O)c2)C1=O,Cc1ccccc1NC(=O)CN1C(=O)CSC1=O,Cc1cccn1-c1cccc(C(=O)O)c1,0
Cc1ccccc1NC(=O)CN1C(=O)SC(=Cc2cccn2-c2cccc(C(=O)O)c2)C1=O,O=C1NC(=O)C(=Cc2cccn2-c2cccc(C(=O)O)c2)S1,CC(=O)Nc1ccccc1C,0
CC(c1nnnn1C(C)(C)C)N(Cc1cccnc1)Cc1ccccc1Cl,CC(NCc1cccnc1)c1nnnn1C(C)(C)C,Cc1ccccc1Cl,0
CC(c1nnnn1C(C)(C)C)N(Cc1cccnc1)Cc1ccccc1Cl,CC(c1nnnn1C(C)(C)C)N(C)Cc1cccnc1,Clc1ccccc1,0
CC(c1nnnn1C(C)(C)C)N(Cc1cccnc1)Cc1ccccc1Cl,Clc1ccccc1CNCc1cccnc1,CCc1nnnn1C(C)(C)C,0
Cc1ccc(NC(=S)N2CCC(NC(=O)C3CCCCC3)CC2)cc1C,O=C(NC1CCNCC1)C1CCCCC1,Cc1ccc(NC=S)cc1C,0
Cc1ccc(NC(=S)N2CCC(NC(=O)C3CCCCC3)CC2)cc1C,O=C(NC1CCN(C=S)CC1)C1CCCCC1,Cc1ccc(N)cc1C,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,Cc1ccc(S(=O)(=O)NCCC(=O)O)cc1C,CC(=O)N(Cc1ccccc1)C(C)(C)C,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,CCC(=O)OCC(=O)N(Cc1ccccc1)C(C)(C)C,Cc1ccc(S(N)(=O)=O)cc1C,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,CC(C)(C)N(Cc1ccccc1)C(=O)COC=O,CCNS(=O)(=O)c1ccc(C)c(C)c1,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,COC(=O)CCNS(=O)(=O)c1ccc(C)c(C)c1,CC(C)(C)N(C=O)Cc1ccccc1,0
Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,Cc1ccc(S(=O)(=O)NCCC=O)cc1C,CC(C)(C)N(Cc1ccccc1)C(=O)CO,0
Cc1cc(C)cc(N(CC(=O)Nc2cccc(C)n2)S(=O)(=O)c2c(C)noc2C)c1,Cc1cc(C)cc(N(C)S(=O)(=O)c2c(C)noc2C)c1,Cc1cccc(NC=O)n1,0
Cc1cc(C)cc(N(CC(=O)Nc2cccc(C)n2)S(=O)(=O)c2c(C)noc2C)c1,Cc1cc(C)cc(N(CC=O)S(=O)(=O)c2c(C)noc2C)c1,Cc1cccc(N)n1,0
COc1cccc(CN(C)C(=O)Cc2ccc(OC)c(S(=O)(=O)N3CCOCC3)c2)c1,COc1ccccc1S(=O)(=O)N1CCOCC1,COc1cccc(CN(C)C(C)=O)c1,0
COc1cccc(CN(C)C(=O)Cc2ccc(OC)c(S(=O)(=O)N3CCOCC3)c2)c1,COc1ccc(CC=O)cc1S(=O)(=O)N1CCOCC1,CNCc1cccc(OC)c1,0
O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc2c(c1)OCO2,O=C(Nc1ccccc1)c1ccc2c(c1)OCO2,c1ccc2ocnc2c1,0
CCOc1cccc(-c2cc(C(=O)NN)[nH]n2)c1,NNC(=O)c1ccn[nH]1,CCOc1ccccc1,0
O=C(NCc1ccco1)Nc1ccc([N+](=O)[O-])cc1,CNC(=O)Nc1ccc([N+](=O)[O-])cc1,c1ccoc1,0
O=C(NCc1ccco1)Nc1ccc([N+](=O)[O-])cc1,NC(=O)Nc1ccc([N+](=O)[O-])cc1,Cc1ccco1,0
O=C(NCc1ccco1)Nc1ccc([N+](=O)[O-])cc1,Nc1ccc([N+](=O)[O-])cc1,O=CNCc1ccco1,0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CC(CO)NC(C)C(O)c1ccc(O)cc1,c1ccccc1,0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CCNC(C)COc1ccccc1,OCc1ccc(O)cc1,0
COCCn1c(SCC(=O)Nc2ccccc2OC)nnc1-c1ccco1,COCCn1c(SC)nnc1-c1ccco1,COc1ccccc1NC=O,0
COCCn1c(SCC(=O)Nc2ccccc2OC)nnc1-c1ccco1,COCCn1cnnc1SCC(=O)Nc1ccccc1OC,c1ccoc1,0
O=[N+]([O-])c1ccccc1OCCCN1CCc2ccccc2C1,OCCCN1CCc2ccccc2C1,O=[N+]([O-])c1ccccc1,0
O=[N+]([O-])c1ccccc1OCCCN1CCc2ccccc2C1,CCCOc1ccccc1[N+](=O)[O-],c1ccc2c(c1)CCNC2,0
CCC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1cccs1)c1ccccc1,Nc1nonc1-n1nncc1-c1cccs1,CCC(=NNC=O)c1ccccc1,0
CCC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1cccs1)c1ccccc1,Nc1nonc1-n1nnc(C=O)c1-c1cccs1,CCC(=NN)c1ccccc1,0
CCC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1cccs1)c1ccccc1,NNC(=O)c1nnn(-c2nonc2N)c1-c1cccs1,CCCc1ccccc1,0
COc1ccc(CC(=O)N2CCC(CCC(=O)Nc3ccccc3)CC2)cc1,O=C(CCC1CCNCC1)Nc1ccccc1,COc1ccc(CC=O)cc1,0
COc1ccc(CC(=O)N2CCC(CCC(=O)Nc3ccccc3)CC2)cc1,COc1ccc(CC(=O)N2CCCCC2)cc1,CCC(=O)Nc1ccccc1,0
COc1ccc(CC(=O)N2CCC(CCC(=O)Nc3ccccc3)CC2)cc1,O=CN1CCC(CCC(=O)Nc2ccccc2)CC1,COc1ccc(C)cc1,0
CCOc1ccc(NC(=O)c2cnc3scc(C)n3c2=O)cc1,Cc1csc2ncc(C(N)=O)c(=O)n12,CCOc1ccccc1,0
CC1CC(=O)Nc2ccccc2N1C(=O)CN1CCN(C=O)CC1,CC1CC(=O)Nc2ccccc2N1,O=CCN1CCN(C=O)CC1,0
CCC(=O)Nc1cc(OC)c(NC(=O)c2ccccc2)cc1OC,CCC(=O)Nc1cc(OC)c(N)cc1OC,O=Cc1ccccc1,0
Cc1cc(NC(=O)c2ccoc2C)no1,Cc1cc(NC=O)no1,Cc1ccco1,0
Cc1cc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)c3ccc(F)cc3Cl)cc2)no1,NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(F)cc2Cl)cc1,Cc1ccno1,0
COc1ccccc1N(CC(=O)Nc1ccccc1C(=O)NCC(C)C)S(C)(=O)=O,COc1ccccc1N(CC=O)S(C)(=O)=O,CC(C)CNC(=O)c1ccccc1N,0
CCCCN(CC)CCCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2c1=O,CCn1cc(C(=O)NC)c(=O)c2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21,CCCCN(CC)CC,0
CCCCN(CC)CCCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2c1=O,CCCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2c1=O,CCCCNCC,0
O=P1(O)C=C(c2ccccc2)OC(c2ccccc2)=C1,O=P1(O)C=COC(c2ccccc2)=C1,c1ccccc1,0
CCN(CC)c1ccc(C=Nc2cccnc2Cl)c(O)c1,Oc1ccccc1C=Nc1cccnc1Cl,CCNCC,0
CCN(CC)c1ccc(C=Nc2cccnc2Cl)c(O)c1,CCN(CC)c1ccc(C=N)c(O)c1,Clc1ccccn1,0
COc1ccccc1OCC(=O)Nc1c2c(nn1-c1ccc(F)cc1)C=S(O)(O)=C2,CC(=O)Nc1c2c(nn1-c1ccc(F)cc1)C=S(O)(O)=C2,COc1ccccc1O,0
CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCO2)Cc1ccccc1,CC(=O)Nc1ccc2c(c1)OCO2,CS(=O)(=O)NCc1ccccc1,0
CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCO2)Cc1ccccc1,CN(CC(=O)Nc1ccc2c(c1)OCO2)S(C)(=O)=O,c1ccccc1,0
CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCO2)Cc1ccccc1,CN(Cc1ccccc1)S(C)(=O)=O,O=CNc1ccc2c(c1)OCO2,0
CC(C)CN(C(=O)CSc1nnc2c(Cl)cc(C(F)(F)F)cn12)C1C=S(O)(O)=CC1,CC(C)CN(C(=O)CS)C1C=S(O)(O)=CC1,FC(F)(F)c1cc(Cl)c2nncn2c1,0
CC(C)CN(C(=O)CSc1nnc2c(Cl)cc(C(F)(F)F)cn12)C1C=S(O)(O)=CC1,CSc1nnc2c(Cl)cc(C(F)(F)F)cn12,CC(C)CN(C=O)C1C=S(O)(O)=CC1,0
O=S(=O)(NCC(c1ccco1)N1CCN(c2ccc(F)cc2)CC1)c1ccc2c(c1)OCCO2,CC(c1ccco1)N1CCN(c2ccc(F)cc2)CC1,NS(=O)(=O)c1ccc2c(c1)OCCO2,0
COc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccccc3C(=O)O)s2)cc1,CSc1nnc(NC(=O)c2ccccc2C(=O)O)s1,COc1ccc(NC=O)cc1,0
COc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccccc3C(=O)O)s2)cc1,O=CCSc1nnc(NC(=O)c2ccccc2C(=O)O)s1,COc1ccc(N)cc1,0
COc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccccc3C(=O)O)s2)cc1,NC(=O)CSc1nnc(NC(=O)c2ccccc2C(=O)O)s1,COc1ccccc1,0
Cc1cc2oc(=O)sc2cc1NS(=O)(=O)c1cccc2cccnc12,NS(=O)(=O)c1cccc2cccnc12,Cc1ccc2sc(=O)oc2c1,0
CCOC(=O)C1(CC2CCCCO2)CCN(C(=O)Nc2cccc(SC)c2)CC1,CCOC(=O)C1(CC2CCCCO2)CCNCC1,CSc1cccc(NC=O)c1,0
CCOC(=O)C1(CC2CCCCO2)CCN(C(=O)Nc2cccc(SC)c2)CC1,CCOC(=O)C1CCN(C(=O)Nc2cccc(SC)c2)CC1,CC1CCCCO1,0
CCOC(=O)C1(CC2CCCCO2)CCN(C(=O)Nc2cccc(SC)c2)CC1,CCOC(=O)C1(CC2CCCCO2)CCN(C=O)CC1,CSc1cccc(N)c1,0
Nc1sc2c(c1C(=O)NCCc1ccccc1)CCC2,O=CNCCc1ccccc1,Nc1cc2c(s1)CCC2,0
Nc1sc2c(c1C(=O)NCCc1ccccc1)CCC2,Nc1sc2c(c1C=O)CCC2,NCCc1ccccc1,0
CC(C=Cc1ccccc1)=NNC(=O)c1ccc(Br)cc1,CC=NNC(=O)c1ccc(Br)cc1,C=Cc1ccccc1,0
CC(C=Cc1ccccc1)=NNC(=O)c1ccc(Br)cc1,C=CC(C)=NNC(=O)c1ccc(Br)cc1,c1ccccc1,0
CSc1ccccc1C(=O)NCC(c1ccco1)N(C)C,CN(C)C(CNC=O)c1ccco1,CSc1ccccc1,0
O=C(COc1ccccc1Cl)NC(=S)N1CCc2ccccc21,O=CNC(=S)N1CCc2ccccc21,COc1ccccc1Cl,0
O=C(COc1ccccc1Cl)NC(=S)N1CCc2ccccc21,CC(=O)NC(=S)N1CCc2ccccc21,Oc1ccccc1Cl,0
Cc1ccc(-n2c(O)c3nnn(CC(=O)N4N=C(c5ccccc5)CC4c4ccccc4)c3c2O)cc1,Cc1ccc(-n2c(O)c3nnn(CC=O)c3c2O)cc1,c1ccc(C2=NNC(c3ccccc3)C2)cc1,0
Cc1ccc(-n2c(O)c3nnn(CC(=O)N4N=C(c5ccccc5)CC4c4ccccc4)c3c2O)cc1,Cc1ccc(-n2c(O)c3nnn(CC(=O)N4N=CCC4c4ccccc4)c3c2O)cc1,c1ccccc1,0
Cc1ccc(-n2c(O)c3nnn(CC(=O)N4N=C(c5ccccc5)CC4c4ccccc4)c3c2O)cc1,O=CN1N=C(c2ccccc2)CC1c1ccccc1,Cc1ccc(-n2c(O)c3nnn(C)c3c2O)cc1,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,CCCC(O)c1ccc(C(C)(C)C(=O)O)cc1,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,OC(CCCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,CC(C)C(=O)O,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,CC(O)c1ccc(C(C)(C)C(=O)O)cc1,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)c3ccccc3)CC2)cc1,c1ccccc1,0
CSCCC(NC(=O)c1ccccc1Cl)C(=O)N1CCC1,CSCCC(NC=O)C(=O)N1CCC1,Clc1ccccc1,0
CSCCC(NC(=O)c1ccccc1Cl)C(=O)N1CCC1,CSCCCC(=O)N1CCC1,NC(=O)c1ccccc1Cl,0
COC(=O)C(C(=O)c1ccc(Cl)cc1Cl)c1ccccn1,COC(=O)C(C=O)c1ccccn1,Clc1cccc(Cl)c1,0
COC(=O)C(C(=O)c1ccc(Cl)cc1Cl)c1ccccn1,COC(=O)Cc1ccccn1,O=Cc1ccc(Cl)cc1Cl,0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1CC2Cn3c(nc4ccccc43)C2N1c1ccccc1,CNC(=O)C1CC2Cn3c(nc4ccccc43)C2N1c1ccccc1,FC(F)(F)Oc1ccccc1,0
Cc1nnc(Nc2ccccn2)c2ccccc12,Cc1nncc2ccccc12,Nc1ccccn1,0
CC(=O)NC1C(OCc2cccc(Br)c2)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)NC1COC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,OCc1cccc(Br)c1,0
CC(=O)NC1C(OCc2cccc(Br)c2)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)NC1C(O)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,Cc1cccc(Br)c1,0
CCCC(C)C(=O)NCc1ccncc1,CCCC(C)C(N)=O,Cc1ccncc1,0
CCCC(C)C(=O)NCc1ccncc1,NCc1ccncc1,CCCC(C)C=O,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,O=C(c1cc[nH]c1)C1CCCCC1,O=CNCCCn1ccnc1,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,CCNC(=O)c1cc(C(=O)C2CCCCC2)c[nH]1,Cn1ccnc1,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,NC(=O)c1cc(C(=O)C2CCCCC2)c[nH]1,CCCn1ccnc1,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,O=Cc1c[nH]c(C(=O)NCCCn2ccnc2)c1,C1CCCCC1,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,O=Cc1cc(C(=O)C2CCCCC2)c[nH]1,NCCCn1ccnc1,0
O=C(NCCCn1ccnc1)c1cc(C(=O)C2CCCCC2)c[nH]1,CNC(=O)c1cc(C(=O)C2CCCCC2)c[nH]1,CCn1ccnc1,0
N#CCCN(Cc1cccnc1)C(=S)NC(=O)C1CC1,N#CCCNC(=S)NC(=O)C1CC1,Cc1cccnc1,0
Cc1ccnc(NS(=O)(=O)c2ccc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)cc2)n1,NS(=O)(=O)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1,Cc1ccncn1,0
Cc1ccnc(NS(=O)(=O)c2ccc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)cc2)n1,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccc([SH](=O)=O)cc1,Cc1ccnc(N)n1,0
O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1cccs1,CCCCCn1c(=O)[nH]c2ccsc2c1=O,O=CNCc1cccs1,0
O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1cccs1,CCCn1c(=O)[nH]c2ccsc2c1=O,CCC(=O)NCc1cccs1,0
Cc1ccsc1C(=O)OCC(=O)N1CCOCC1,COC(=O)c1sccc1C,O=CN1CCOCC1,0
Cc1ccsc1C(=O)OCC(=O)N1CCOCC1,O=C(CO)N1CCOCC1,Cc1ccsc1C=O,0
CCCCSc1nc2c(cnn2-c2ccccc2)c(=O)n1N,Nn1cnc2c(cnn2-c2ccccc2)c1=O,CCCCS,0
O=C(C=Cc1ccccc1)NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],O=CC=Cc1ccccc1,0
O=C(C=Cc1ccccc1)NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],NNC(=O)CNC(=O)C=Cc1ccccc1,Cc1ccccc1[N+](=O)[O-],0
O=C(C=Cc1ccccc1)NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],CC(=O)NN=Cc1ccccc1[N+](=O)[O-],NC(=O)C=Cc1ccccc1,0
O=C(C=Cc1ccccc1)NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],O=CNCC(=O)NN=Cc1ccccc1[N+](=O)[O-],C=Cc1ccccc1,0
O=C(C=Cc1ccccc1)NCC(=O)NN=Cc1ccccc1[N+](=O)[O-],NC(=O)CNC(=O)C=Cc1ccccc1,N=Cc1ccccc1[N+](=O)[O-],0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CC(C)n3cncn3)CC2)cc1C,CC(CC(=O)N1CCNCC1)n1cncn1,Cc1ccc([SH](=O)=O)cc1C,0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CC(C)n3cncn3)CC2)cc1C,CC(=O)N1CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC1,CCn1cncn1,0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CC(C)n3cncn3)CC2)cc1C,Cc1ccc(S(=O)(=O)N2CCN(C=O)CC2)cc1C,CC(C)n1cncn1,0
Cc1ccccc1CNCCCSc1ncccn1,CCNCc1ccccc1C,CSc1ncccn1,0
Cc1ccccc1CNCCCSc1ncccn1,Cc1ccccc1CNCCCS,c1cncnc1,0
Cc1ccccc1CNCCCSc1ncccn1,NCCCSc1ncccn1,Cc1ccccc1C,0
Cc1ccccc1CNCCCSc1ncccn1,CNCCCSc1ncccn1,Cc1ccccc1,0
O=C(NC1CCCCC1)c1c2ccccc2c(O)n1Cc1ccc2c(c1)OCO2,NC(=O)c1c2ccccc2c(O)n1Cc1ccc2c(c1)OCO2,C1CCCCC1,0
COc1ccc(CCCC(=O)NC(C)c2ccccc2)cc1,COc1ccc(CCCC=O)cc1,CC(N)c1ccccc1,0
COc1ccc(CCCC(=O)NC(C)c2ccccc2)cc1,CC(=O)NC(C)c1ccccc1,CCc1ccc(OC)cc1,0
COc1ccc(CCCC(=O)NC(C)c2ccccc2)cc1,CCNC(=O)CCCc1ccc(OC)cc1,c1ccccc1,0
COc1ccc(CCCC(=O)NC(C)c2ccccc2)cc1,CCC(=O)NC(C)c1ccccc1,COc1ccc(C)cc1,0
CC1CCN(S(=O)(=O)c2ccc3c(c2)N(CC(=O)NCCCOC(C)C)C(=O)CO3)CC1,CC1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,CC(=O)NCCCOC(C)C,0
CC1CCN(S(=O)(=O)c2ccc3c(c2)N(CC(=O)NCCCOC(C)C)C(=O)CO3)CC1,CC1CCN(S(=O)(=O)c2ccc3c(c2)N(CC(N)=O)C(=O)CO3)CC1,CCCOC(C)C,0
O=C(c1ccc(O)cc1)c1ccc(C(=O)c2ccc(O)cc2)cc1,O=Cc1ccc(C(=O)c2ccc(O)cc2)cc1,Oc1ccccc1,0
O=C(c1ccc(O)cc1)c1ccc(C(=O)c2ccc(O)cc2)cc1,O=C(c1ccccc1)c1ccc(O)cc1,O=Cc1ccc(O)cc1,0
COc1ccccc1NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NN,COc1ccccc1NC(=O)NC(C)C(=O)NN,c1ccc2[nH]ccc2c1,0
COc1ccccc1NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NN,COc1ccccc1NC(=O)NCC(=O)NN,Cc1c[nH]c2ccccc12,0
COc1ccc(C(=O)NNC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,O=Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,COc1ccc(C(=O)NN)cc1,0
Cc1cc(C(=O)NNC(=S)NCc2ccccc2)no1,NC(=S)NCc1ccccc1,Cc1cc(C(N)=O)no1,0
Cc1cc(C(=O)NNC(=S)NCc2ccccc2)no1,Cc1cc(C(=O)NNC=S)no1,NCc1ccccc1,0
Cc1cc(C(=O)NNC(=S)NCc2ccccc2)no1,O=CNNC(=S)NCc1ccccc1,Cc1ccno1,0
COCCNC(=O)c1cnc2cc(OC)c(OC)cc2c1O,COc1cc2nccc(O)c2cc1OC,COCCNC=O,0
COc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)cc1,O=C(Cc1cccs1)Nc1ccccc1,COc1ccc(N[SH](=O)=O)cc1,0
COc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)cc1,O=C(Cc1cccs1)Nc1ccc([SH](=O)=O)cc1,COc1ccc(N)cc1,0
Cc1ccc(-c2c[n+](CC(=O)N=C3CC(=O)N(C)C(=O)N3C)c3n2CCC3)cc1,Cc1ccc(-c2c[nH+]c3n2CCC3)cc1,CC(=O)N=C1CC(=O)N(C)C(=O)N1C,0
NC(=O)C1CC=CCC1C(=O)OCC(Cl)=C(Cl)Cl,COC(=O)C1CC=CCC1C(N)=O,ClC=C(Cl)Cl,0
COc1ccc(C=C2SC(=S)N(CCC(=O)Nc3ccc(C(=O)O)cc3)C2=O)cc1OC,COc1ccc(C=C2SC(=S)N(C)C2=O)cc1OC,CC(=O)Nc1ccc(C(=O)O)cc1,0
COc1ccc(C=C2SC(=S)N(CCC(=O)Nc3ccc(C(=O)O)cc3)C2=O)cc1OC,CCN1C(=O)C(=Cc2ccc(OC)c(OC)c2)SC1=S,O=CNc1ccc(C(=O)O)cc1,0
CC1=CC(=O)C(C(C)C)=CC1=C(c1cc(C(C)C)c(OP(=O)(O)O)cc1C)c1ccccc1C(=O)O,CC1=CC(=O)C(C(C)C)=CC1=C(c1cc(C(C)C)ccc1C)c1ccccc1C(=O)O,O=P(O)(O)O,0
CC1=CC(=O)C(C(C)C)=CC1=C(c1cc(C(C)C)c(OP(=O)(O)O)cc1C)c1ccccc1C(=O)O,Cc1cc(OP(=O)(O)O)c(C(C)C)cc1Cc1ccccc1C(=O)O,CC1=CC(=O)C(C(C)C)=CC1,0
O=C(CNC(=S)N(Cc1ccccc1)Cc1cccnc1)NC1CCCCC1,S=CN(Cc1ccccc1)Cc1cccnc1,NCC(=O)NC1CCCCC1,0
O=C(CNC(=S)N(Cc1ccccc1)Cc1cccnc1)NC1CCCCC1,NC(=O)CNC(=S)N(Cc1ccccc1)Cc1cccnc1,C1CCCCC1,0
O=C(CNC(=S)N(Cc1ccccc1)Cc1cccnc1)NC1CCCCC1,O=C(CNC(=S)NCc1cccnc1)NC1CCCCC1,Cc1ccccc1,0
O=C(CNC(=S)N(Cc1ccccc1)Cc1cccnc1)NC1CCCCC1,c1ccc(CNCc2cccnc2)cc1,O=C(CNC=S)NC1CCCCC1,0
COc1ccc(C(=O)CSc2ccc3nnc(-c4cccnc4)n3n2)cc1,O=CCSc1ccc2nnc(-c3cccnc3)n2n1,COc1ccccc1,0
COc1ccc(C(=O)CSc2ccc3nnc(-c4cccnc4)n3n2)cc1,COc1ccc(C(=O)CSc2ccc3nncn3n2)cc1,c1ccncc1,0
COc1ccc(C=C(C#N)c2c[nH]c3ccccc23)cc1,N#CCc1c[nH]c2ccccc12,COc1ccc(C)cc1,0
COc1ccc(C=C(C#N)c2c[nH]c3ccccc23)cc1,C=C(C#N)c1c[nH]c2ccccc12,COc1ccccc1,0
COc1ccc(C=C(C#N)c2c[nH]c3ccccc23)cc1,COc1ccc(C=CC#N)cc1,c1ccc2[nH]ccc2c1,0
O=C(CCC(=O)OCc1ccc(Cl)cc1)Nc1ccccc1,O=C(O)CCC(=O)Nc1ccccc1,Cc1ccc(Cl)cc1,0
O=C(CCC(=O)OCc1ccc(Cl)cc1)Nc1ccccc1,O=CCCC(=O)Nc1ccccc1,OCc1ccc(Cl)cc1,0
O=C(CCC(=O)OCc1ccc(Cl)cc1)Nc1ccccc1,CCC(=O)OCc1ccc(Cl)cc1,O=CNc1ccccc1,0
COc1cc(C=Nn2cnnc2)ccc1OCCOc1ccccc1,COc1cc(C=N)ccc1OCCOc1ccccc1,c1nnc[nH]1,0
COc1cc(C=Nn2cnnc2)ccc1OCCOc1ccccc1,CCOc1ccc(C=Nn2cnnc2)cc1OC,Oc1ccccc1,0
