smiles,jnk3
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,1
CN(C)c1cc2cc(n1)CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,1
CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2C(CO)CC3)n1,1
Fc1ccccc1Nc1nc2cnc(NC3CCCCC3)nc2n1C1CCCC1,1
COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,1
COc1cc(Cn2c(O)c(N=O)c3ccccc32)cc(OC)c1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1F,1
COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,1
CNc1nccc(C(C#N)c2nc3ccccc3s2)n1,1
Fc1ccc(-c2nc3n(c2-c2ccnc(NC4CCC4)n2)C(Cn2ccnc2)CC3)cc1,1
O=C1c2ccccc2C(=O)C1c1ccncc1,1
COc1ccc(Oc2cc(Nc3ccc(F)cc3C(N)=O)c(C(F)(F)F)cn2)cc1,1
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(F)cc2)ncc1C(F)(F)F,1
Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,1
CCOC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,1
CN(C)c1c(-c2ccnc(NC3CCC(O)CC3)n2)cnn1Cc1ccccc1,1
CCNC(=O)N1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,1
Cc1ccc(-c2cccc3cnc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)cn1,1
COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccccc2C(N)=O)ccn1,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5ccccn5)n4)ccn3)cc2)n1,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cc(-c3ccccc3)ccc12,1
CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1
COc1ccc(N2CCN(C(C)C)CC2)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,1
O=[N+]([O-])C=Cc1ccc2c(c1)OCO2,1
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,1
COc1cc2c(cc1Cl)C(c1cccc(Br)c1)=NCC2,1
CC(=O)Nc1cc(-c2nnc(O)n2-c2ccc3ccccc3c2)ccn1,1
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,1
COC(=O)c1cnccc1NC(=O)Cc1cccc2ccccc12,1
CCOc1ccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)cc1OC,1
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,1
COc1ccc(Oc2cc(Nc3cc(F)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,1
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1
COCCNC(=O)C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1,1
CNC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,1
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,1
Cc1ncn(-c2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2)n1,1
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,1
c1cc(-c2nocc2C2CC2)cc(Nc2ccc(N3CCOCC3)cc2)n1,1
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,1
O=C(O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,1
c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCNC4)n3)ccc2c1,1
COc1cc(NC(O)c2cc(-c3cccc(OC)c3OC)no2)cc(OC)c1OC,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,1
CCC(CO)Nc1nc(N=C(N)N)c2ncn(C(C)C)c2n1,1
C[SH](=O)(O)N=C1CCC(Nc2nccc(-n3nnc4ccccc43)n2)CC1,1
Oc1nnc(-c2ccnc(NC3CC3)c2)n1-c1ccc2ccccc2c1,1
NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,1
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,1
Fc1ccc(Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)cc1,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4C)ccn3)cc2)n1,1
N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,1
COc1cc(C=C2C(=O)NN(c3ccc(C#N)cc3)C2=O)ccc1O,1
Sc1nnc(-c2ccnc(NCC3CC3)c2)n1-c1ccc2ccccc2c1,1
COC(=O)c1cccc(NC(=O)CN2CCC(NC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)c1,1
NC(=O)c1ccc2[nH]c(-c3ccc(Oc4ccc(Cl)cc4)cc3)nc2c1,1
Cc1ncn(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,1
Cc1n[nH]c(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,1
OC1CCC(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,1
Cn1cc(-c2ccnn2C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,1
Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,1
Cc1cc(NC(=O)c2cccc(NC(=O)C=CCN(C)C)c2)ccc1Nc1nccc(-c2cccnc2)n1,1
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,1
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,1
COC(=O)c1ccc2c(N=O)c(O)n(Cc3cc(F)cc4c3OCOC4)c2c1,1
O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,1
NC(=O)c1ccsc1NC(=O)CSc1nc2ccccc2c(=O)n1CCCO,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,1
c1ccc2cc(-c3cnnn3-c3ccncc3)ccc2c1,1
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
O=C(NCCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,1
O=C(Nc1cccc(Cl)c1N1CCN(Cc2ccccc2)CC1)c1ccc(Br)o1,1
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,1
Cc1ccc(N=C2CC(=O)c3sc(C)nc3C2=O)cc1,1
O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)C1=Nc1ccccc1,1
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1,1
O=C(c1ccc(C=Cc2[nH]nc3ccccc23)cc1)N1CCNCC1,1
COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,1
c1ccc2cc(-c3n[nH]cc3-c3ccncc3)ccc2c1,1
O=Nc1c(O)n(Cc2cccc(C(F)(F)F)c2)c2ccccc12,1
O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)c(C)c2)ncc1C(F)(F)F,1
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,1
O=C(c1ccco1)N1CCN(CC=Cc2ccccc2)CC1,0
Cc1nc2sc(C#N)c(N)c2c2c1CCCC2,0
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c2ccccc2N1,0
O=C(NCc1cccs1)NC(Cc1ccccc1)C(=O)O,0
O=C(CSc1nn(-c2ccccc2)c(=S)s1)Nn1cnnc1,0
CCOC(=O)N1CCC(NC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)CC1,0
Cc1ccc(C)c(NC(=O)C2=C(C(=O)O)CCCC2)c1,0
O=C(CCn1nc(-c2ccc(Cl)cc2)ccc1=O)NCc1ccccn1,0
O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1ccc(Br)cn1,0
NC1=NC2(CCN(Cc3ccccc3)CC2)n2c(nc3ccccc32)N1,0
Cc1cccc(NC2(C(F)(F)F)N=C3SCCN3C2=O)n1,0
Cc1ccc(C=S(O)(O)=CCC(=O)NCc2cccs2)cc1,0
CC(=O)c1c(O)c(O)n(CCN(C)C)c1-c1ccc(Cl)cc1,0
CCOCCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OCC)c1,0
Oc1ccc(C(c2nnnn2C2CCCC2)N2CCc3ccccc3C2)cc1,0
CCOC(=O)C1=C(c2ccncc2)C(C(=O)OCC)C(=N)OC1C,0
CCc1cc(C(=O)Nc2ccccc2)cs1,0
O=C(c1ccccc1NS(=O)(=O)c1cccs1)N1CCOCC1,0
Cc1cc(C)c2c3c(sc2n1)C(=O)N(C)CC(=O)N3,0
COc1ccc(NC(O)c2cc(O)n(-c3cccc(C)c3C)c2)cc1,0
O=C(NCc1cn2ccsc2n1)Nc1ccc(Cl)cc1,0
CC1(C)CC2(CCO1)OC(=O)CC2C(=O)NCCc1ccccc1,0
Cc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)N(C(C)C)C1=O,0
CN(C)C(=O)Nc1cccc(OC(=O)N(C)C)c1,0
Cc1cc2c(cc1C)NC1(C(=O)Nc3ccccc31)C1C(=O)CC(C)(C)C=C1N2,0
Cc1cccc(C(=O)NC2CCN(CC(=O)N3CCOCC3)CC2)c1,0
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1Cc1ccccc1,0
CNC(=O)CSc1nnc(-c2cc(C)cc(C)c2)o1,0
COc1ccc(C)cc1NC(=O)CSc1nnnn1Cc1ccccc1,0
CCCN1C(=O)C(C(=O)Nc2ccccc2C(=O)OCC)C(=O)c2ccccc21,0
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCc2ccccc2C1,0
Cc1ccc(Oc2ccc(-c3nc(N)nc(N)n3)cc2)cc1,0
CCc1c(C(=O)Nc2nnc(C3CC3)s2)csc1C,0
Cc1nc2ccc(F)cc2c(O)c1SC(F)(F)C(F)F,0
CCCn1nnc(NC(=O)c2cccc(OCC)c2)n1,0
CCc1nnc(SCC(=O)Nc2ccccc2C(=O)OC)[nH]1,0
COc1ccc(C2NC(=O)CS2)cc1OC,0
O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)Nc1nc2c(s1)CCCC2,0
COc1cccc(-c2cc(C(O)NCCN3CCOCC3)on2)c1,0
Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NC1CCCCC1,0
CS(O)=CSc1nc2c(cc1C#N)CCCC2,0
COc1cccc(C2CC(c3cccc(OC)c3)n3nc(N)nc3N2)c1,0
Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1S(=O)(=O)N1CCN(CCO)CC1,0
CCCc1nn(C)c2c1C(c1cccnc1)C(C#N)C(=N)O2,0
COc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccccc2)c1N,0
COC(=O)N1CC(c2ccccc2)CC1=O,0
COC(=O)c1c(NC(=O)Cc2cccs2)sc2c1CCC(C)C2,0
COc1ccc(N2C(=O)C3CCCN3C2c2ccccc2)cc1Cl,0
CN1C(=O)CC(=NC(=O)c2ccc(C(C)(C)C)cc2)N(C)C1=O,0
CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)N1CCN(C)CC1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,0
COc1ccc(-c2c(C(=O)c3ccccc3)c(O)c(O)n2CCN2CCOCC2)c(OC)c1,0
NC(CC(=O)Nc1cccc(C(F)(F)F)c1)=NO,0
COC1(OC)N=C(N)C2(C#N)C(c3ccc(F)cc3)C12C#N,0
CC(C)C=C1CCCCC1N(C)C(=O)NC(C)C,0
Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(CCc4ccccc4)c3nc12,0
Cc1ccc(OCCOCCn2ccnc2)c(Br)c1,0
CCc1cc2c(=O)c(-c3cnn(-c4ccccc4)c3)coc2c(CN2CCOCC2)c1O,0
CCOc1ccc(-c2c(C#N)c(N)nc3c2c(=O)n(C)c(=O)n3C)cc1OC,0
Cc1ccc(OCCCC(=O)N2CCOCC2)c(C)c1,0
CC(=O)N1CCN(CCN=CC2C(=O)CC(C)(C)CC2=O)CC1,0
COC(=O)COc1cccc(NC(=O)c2ccccc2)c1,0
COCCCNC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O,0
N#CC1=C2SCN(c3ccccc3)CN2C(=O)CC1c1ccccc1Cl,0
Cc1ccc(OCCNS(=O)(=O)c2cccs2)cc1,0
O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1)NC1CCCC1,0
CS(=O)(=O)N1CCCC(C(=O)NCCCN2CCOCC2)C1,0
COc1ccc(-c2[nH]nc3c2C(c2ccc(OC(=O)N4CCOCC4)cc2)C(C#N)C(=N)O3)cc1,0
COC(=O)c1ccc(CSc2nnc3ccccn23)o1,0
Cc1ccc(Cl)cc1N1CCN(Cc2nnnn2C2CCCCC2)CC1,0
Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)c1ccc(Br)o1,0
COC(=O)C(=NC(=O)c1ccccc1)C1=CC(C)OC(C)=C1,0
CCN1CCN(CCCn2c(=S)[nH]c3ccccc3c2=O)CC1,0
O=C(CSC1=NCCS1)N1CCCC1,0
CCCCN(CCCC)c1nc2ccccc2nc1C(C#N)C(=O)NCCCOC,0
COc1ccc(OC)c(NC(=O)CCN2CCCCC2)c1,0
CC(=O)N(C1=CC=S(O)(O)=C1)c1cccc(Br)c1,0
c1ccc(C(Cc2nc(-c3ccncc3)no2)c2ccccc2)cc1,0
C[SH](=O)(O)N=CCOc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,0
O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2oc1=O,0
O=C(NCCc1ccccc1)c1ncn[nH]1,0
CS(=O)(=O)N1CCCC(C(=O)NCc2cccs2)C1,0
CCn1c(SCc2ccc(C#N)cc2)nnc1-c1cccc(Cl)c1,0
CC1=C(C(=O)Nc2ccccc2C)C(c2cccnc2)N2NC(CCCO)=NC2=N1,0
CC(C)OC(=O)CN1C(=O)c2ccccc2C1=O,0
COc1cc(NC(=O)C(C)C)ccc1NC(=O)c1ccco1,0
CC(C)(C)NC(=O)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1,0
CC(C)(C)c1nc(CN2CCOCC2)ccc1O,0
O=C(COc1ccc(-n2cnnn2)cc1)NC(=O)NCc1ccccc1,0
Cc1scc(C(=O)NCc2ccco2)c1-c1ccccc1,0
CCCCc1ccc(-c2ccc(C)cc2O)nc1,0
Cc1[nH]c2c(C(F)(F)F)cccc2c1CCN,0
c1ccc(Cc2ccc(OCCn3cncn3)cc2)cc1,0
COc1ccccc1-n1c(O)nc2c(C(N)=O)nc(-c3cccnc3)nc21,0
Cc1cc(NC(=O)CSc2nc(-c3ccc(F)cc3)cs2)no1,0
Cn1c(=O)n(C)c2cc(CN3C(=O)OC(C)(C)C3(C)O)ccc21,0
O=S(=O)(NCCOCCNS(=O)(=O)c1ccccc1)c1ccccc1,0
Cc1ccc(OCC(=O)Nc2cccc(C)n2)c(C)c1,0
Oc1ccccc1-c1cc(C(O)NCCc2ccccc2)on1,0
COCCn1c(COC)nc2ccccc21,0
CC(=O)NC1=NC(=O)C(=CN2CCCCC2)S1,0
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2o1,0
O=C(COC(=O)C1CCCC1)c1ccc(OC(F)F)cc1,0
C=CCc1cc(C=Nn2cnnc2)cc(OCC)c1O,0
COc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCC(=O)N3c3oc(O)c4ccccc34)CC2)cc1,0
COc1ccc(OC)c(NC(=O)C2CCCC2)c1,0
CC(C)CN1C(=O)c2ccc(C(=O)Nc3nccs3)cc2C1=O,0
CN(C(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccco1)N2)c1ccccc1,0
CCOc1ccc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccco2)N3)cc1,0
CC1CCc2nn(CC(=O)NC3CCCC3)cc2C1,0
O=C(c1ccc(-c2cccc(C(F)(F)F)c2)o1)N1CCOCC1,0
CN(C)CCN(Cc1ccccc1)c1ccccn1,0
O=C(CC(C(=O)O)C1CCCO1)NCc1ccccc1,0
Cn1c(-c2ccccc2)cnc1SCC(N)=O,0
CCOCCn1c(-c2ccc(OC)cc2)nc2ccccc21,0
O=C1c2ccccc2C(=O)N1CCCCn1c(=O)oc2ccccc21,0
O=C(NCc1ccco1)c1cnccn1,0
Cc1cc(C)cc(-n2cc(C3Nc4ccccc4N3C)cc2O)c1,0
CCOc1ccc(N2CSC3=C(C#N)C(c4ccccc4Cl)CC(=O)N3C2)cc1,0
O=C(O)CSCNC(=O)CC12CC3CC(CC(C3)C1)C2,0
CCN(CC)C(=O)Oc1ccccc1NC(C)=O,0
COc1ccccc1NC(=O)C1C2C=CC3(CN(Cc4cccnc4)C(=O)C13)O2,0
Cc1ccc(-n2nnnc2SCC(=O)C2C(=N)N(CC(C)C)C(=O)N(C)C2=O)cc1,0
CCCCCCn1ccc(=N)cc1,0
O=S(=O)(c1ccccc1)c1nc(-c2ccco2)oc1NCc1ccco1,0
O=C1c2ccccc2C(=O)C1c1nccc2ccccc12,0
CCCCCOc1ccc(OC(=O)c2ccncc2)cc1,0
Cc1c(N=CCC(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C,0
Cc1ccc(C(=O)CSc2nnc(COc3cc(C)cc(C)c3)o2)cc1,0
OC1CCCN(Cc2cccc3ccccc23)C1,0
COc1ccccc1OCc1nnc(SCC(=O)c2cc(Cl)ccc2OC)o1,0
CN1C(=O)NC(c2ccccc2)c2c1cn(-c1cccc(C(F)(F)F)c1)c2O,0
CCOCCc1nnc(NC(=O)CN2C(=O)c3ccccc3C2=O)s1,0
COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN3CCCC3C1)c1ccccc1CC2,0
Cc1ccc(Cn2nnnc2CN2CCC(O)(c3ccc(F)cc3)CC2)cc1,0
CCOC(=O)C(CC)Sc1ncnc2c1nnn2-c1ccc(F)cc1,0
CCN(Cc1cc2ccccc2nc1O)S(=O)(=O)c1ccccc1,0
O=C(OCc1ccc(F)cc1Cl)c1ccccn1,0
Cc1ccc(N2C(=O)N=CC(C(=O)N3CCc4ccccc43)C2=O)cc1,0
CCNS(=O)(=O)c1c(C)cc(N2CCCC2=O)cc1C,0
O=C(Nn1cnnc1)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1,0
O=C(OCc1nnc(-c2ccccc2)o1)c1ccc2c(c1)C(=O)N(CCc1ccccc1)C2=O,0
COC(=O)C1Sc2nc(O)sc2C(c2ccc(Cl)cc2)C1C(=O)OC,0
O=C(O)CCc1nn2c3ccccc3nc2n(-c2ccccc2)c1=O,0
Cc1cc(NC(=O)CSC2=NC3=CC(C)SC3C(=O)N2Cc2ccccc2)no1,0
c1ccc(OCc2nn3c(Cn4cnc5ccccc54)nnc3s2)cc1,0
Cc1noc(C)c1C(=O)Nc1ccc2c(c1)CCC2,0
COc1cccc(-c2cc(N)nn2C(=O)Nc2ccc(Cl)cc2)c1,0
CC(C)CN(C(=O)CSc1nnc2c(Cl)cc(C(F)(F)F)cn12)C1C=S(O)(O)=CC1,0
CN(C)S(=O)(=O)Nc1ccccc1C(N)=O,0
CC(=O)C(C(=N)N1CCN(Cc2ccccc2)CC1)C(C)=O,0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0
C=CCNc1nc(C)nc(OC)n1,0
O=P1(Nc2cccnc2)COc2ccccc2OC1,0
COc1cc(-c2cc(OC)c3c(C)oc(C)c3c(=O)c2)ccc1O,0
Cc1cc(C(=O)NCCC2=CCCCC2)no1,0
O=C(CSc1nnc(-c2cccs2)n1CC1CCCO1)c1cc2ccccc2o1,0
CC1CCN(c2ccc(C(=O)O)cc2)CC1,0
CCn1c(CSc2nc(C)cc(C)n2)nnc1SCC(=O)Nc1nc(-c2ccccc2)cs1,0
COc1ccccc1C(=O)NCC(=O)n1nc(C)cc1C,0
Oc1ccc(Br)cc1C=NC1C=S(O)(O)=CC1,0
CCN(CC)S(=O)(=O)c1cccc(S(=O)(=O)c2cccc(S(=O)(=O)N(CC)CC)c2)c1,0
CCN(CCCNC(=O)CCNC(=O)Cn1ccc2ccccc2c1=O)c1ccccc1,0
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(Cc2ccccn2)CC1,0
CC(=NCc1ccco1)C1C(=O)c2ccccc2C1=O,0
O=C(Nc1ccncc1)c1ccccc1F,0
Cc1sc2nc(SCC(=O)NCc3cccs3)nc(O)c2c1C,0
Cc1csc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)n1,0
CCOC(=O)C1=C(C)N=C(SCC(=O)Nc2nc(C)cs2)C(C#N)C1c1cccs1,0
CC(C)(C)c1cc(C(=O)N2CCN(c3ncccn3)CC2)ccn1,0
CC1(C)CC(NC(=O)C23CCC(C)(C(=NO)C2)C3(C)C)CC(C)(C)N1,0
Cc1c(C(=O)N2CCC(C(N)=O)CC2)sc(N)c1C#N,0
O=C(c1cccc2ccccc12)N1CCN(CC2CC=CCC2)CC1,0
COc1cc(SC)ccc1C(=O)Nc1ccon1,0
Cc1ccc2nc(SCC(=O)O)nc(C)c2c1,0
CC(C)CCn1nnnc1C(c1ccc(F)cc1)N1CCC(C(N)=O)CC1,0
COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(F)cc3)nc12,0
COc1cc(OC)cc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N(C)C)cc2)c1,0
CCOC(=O)N1CCN(C(=O)CSCC(=O)Nc2nc(-c3ccccc3)cs2)CC1,0
Cc1ccc(S(=O)(=O)c2c(C)nn(C(C)(C)C)c2OC(=O)C2CCCC2)cc1,0
COc1ccc(Cl)cc1N(C)C(=O)CCc1nc(-c2ccc(C)cc2)no1,0
CC(=O)Nc1ccc(S(=O)(=O)NC(CC(=O)O)c2ccc(OC(C)C)cc2)cc1,0
O=C1c2ccccc2NC2CCCCCN12,0
CCOCCn1cnc2sc(C(=O)Nc3nc(C)c(C(=O)OCC)s3)c(C)c2c1=O,0
Cc1cc(O)nc(SCn2nnc3ccccc3c2=O)n1,0
CCOc1ccc(N2Cc3ccccc3C2)cc1,0
CC(C)Cc1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)no1,0
Cc1cc2nc(C)n3c4ccccc4nc3n2n1,0
Clc1ccccc1-c1nnc2sc(-c3ccc4c(c3)OCO4)nn12,0
CSc1nc2ccccc2n1CC(=O)Nc1ccccc1,0
O=C(Nc1ccccc1)c1ccccc1O,0
CCCc1cc(C(=O)Nc2sc(C)c(C)c2C(=O)OCC)no1,0
Cc1nnc(SCC(=O)N2c3ccccc3CC2C)s1,0
CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc(-c2cccs2)n1C,0
CCCCOC(=O)C(C)Nc1nnc(O)nc1O,0
O=C(O)CCOc1ccc2c(c1)OCCO2,0
O=C1CC(=CN2CCN(c3ccccc3)CC2)c2cc(O)c(-c3ccccc3)cc2O1,0
CCNC(O)c1cc(O)n(-c2ccc(OCC)cc2)c1,0
c1ccc2c(-n3cnnn3)cccc2c1,0
Cc1nn(C)cc1NC(=O)CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1,0
CCOC(=O)C(C)(C)Sc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
CCOC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)c1cc(OC)c(OC)c(OC)c1,0
COc1cc2c(cc1OC)-c1cc(=NC3CCCCC3)[nH]c(=O)n1CC2,0
COc1cc(-c2nc(-c3ccc(Br)o3)no2)cc(OC)c1OC,0
Cn1nc(-c2ccc(C(=O)NCC3CCCO3)cc2)c2ccccc2c1=O,0
O=C1C(=NCC2CCCO2)C(Cl)C(=O)N1CCc1ccccc1,0
CC(C)OC(=O)C(CC(=O)O)NCc1ccccc1,0
CC1CN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCc2ccccc2)CC(C)O1,0
Cc1ccc(SCc2cc(O)n3nc(C)nc3n2)cc1,0
Cc1occc1-c1nnc2sc(-c3ccc(-c4ccc(Cl)cc4)o3)nn12,0
N#Cc1cnn(Cc2ccccc2)c1N=CN1CCOCC1,0
Cc1cccc(C)c1NC(=O)c1c(-c2ccccc2)noc1C,0
O=C1c2cccnc2C(=O)N1c1ccccc1-c1ccccc1,0
COC(=O)C(Cc1ccccc1)NC(=O)CSc1nc(C)cc(O)n1,0
C[SH](=O)(O)N=C1c2cccc3cccc(c23)C1Sc1nncn1N=Cc1ccco1,0
O=C(NC1CCCc2ccccc21)C1CCN(c2c(N3CCCC3)c(=O)c2=O)CC1,0
CN(C1CCCCC1)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)NCCCN1CCCC1)cn2C,0
Clc1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,0
COc1ccc(-c2cc(C(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)no2)cc1,0
COc1cccc(-c2nn3c(-c4ccco4)nnc3s2)c1,0
O=C(COc1nnc2ccccn12)N1CCN(S(=O)(=O)c2ccccc2)CC1,0
COCC(C)n1c(C)cc(C(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c1C,0
O=C(O)CCc1ccc(-c2ccc(Cl)cc2)n1CC(=O)O,0
CC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,0
CC1=NOC2(C)Nc3ncnn3C(c3ccccc3)C12,0
Nn1c(SCC(=O)N2CCOCC2)nnc1-c1ccc(Cl)cc1Cl,0
Cc1oc(-c2ccccc2)cc1C(N)=O,0
COc1ccc(Nc2oc(-c3ccccc3Cl)nc2C#N)cc1,0
